"date","PC4","tpm2.5_ugm3"
"X2021.01.06","5623",24.1676273345947
"X2021.01.07","5623",17.938720703125
"X2021.01.08","5623",11.8240194320679
"X2021.01.09","5623",32.5767135620117
"X2021.01.10","5623",41.2804985046387
"X2021.01.11","5623",22.382266998291
"X2021.01.12","5623",5.44766664505005
"X2021.01.13","5623",15.7191772460938
"X2021.01.14","5623",12.9096899032593
"X2021.01.15","5623",20.8321952819824
"X2021.01.16","5623",34.6861915588379
"X2021.01.17","5623",17.0679397583008
"X2021.01.18","5623",16.5658054351807
"X2021.01.19","5623",8.52529239654541
"X2021.01.20","5623",5.49072360992432
"X2021.01.21","5623",3.46850037574768
"X2021.01.22","5623",12.8527135848999
"X2021.01.23","5623",17.2980213165283
"X2021.01.24","5623",13.4858484268188
"X2021.01.25","5623",25.0304527282715
"X2021.01.26","5623",15.8078346252441
"X2021.01.27","5623",26.114896774292
"X2021.01.28","5623",19.6171970367432
"X2021.01.29","5623",5.91650342941284
"X2021.01.30","5623",12.9685230255127
"X2021.01.31","5623",21.4591407775879
"X2021.02.01","5623",39.9881057739258
"X2021.02.02","5623",31.7595615386963
"X2021.02.03","5623",7.68102550506592
"X2021.02.04","5623",10.204137802124
"X2021.02.05","5623",19.715913772583
"X2021.02.06","5623",30.7779006958008
"X2021.02.07","5623",9.64249229431152
"X2021.02.08","5623",9.55412197113037
"X2021.02.09","5623",15.5288200378418
"X2021.02.10","5623",26.6027793884277
"X2021.02.11","5623",26.3019599914551
"X2021.02.12","5623",26.7270069122314
"X2021.02.13","5623",17.8089962005615
"X2021.02.14","5623",10.6120729446411
"X2021.02.15","5623",24.4607276916504
"X2021.02.16","5623",15.8121166229248
"X2021.02.17","5623",10.0362186431885
"X2021.02.18","5623",8.21919536590576
"X2021.02.19","5623",9.38718414306641
"X2021.02.20","5623",8.46538257598877
"X2021.02.21","5623",6.09614706039429
"X2021.02.22","5623",11.174768447876
"X2021.02.23","5623",6.84460163116455
"X2021.02.24","5623",6.77709722518921
"X2021.02.25","5623",14.1263904571533
"X2021.02.26","5623",10.7213668823242
"X2021.02.27","5623",18.6433448791504
"X2021.02.28","5623",15.4347543716431
"X2021.03.01","5623",35.5951118469238
"X2021.03.02","5623",31.7543773651123
"X2021.03.03","5623",57.1365737915039
"X2021.03.04","5623",25.9130554199219
"X2021.03.05","5623",8.00595664978027
"X2021.03.06","5623",9.38678359985352
"X2021.03.07","5623",13.7829685211182
"X2021.03.08","5623",26.7466526031494
"X2021.03.09","5623",25.0168972015381
"X2021.03.10","5623",31.3195343017578
"X2021.03.11","5623",6.48143672943115
"X2021.03.12","5623",6.24435949325562
"X2021.03.13","5623",5.02757215499878
"X2021.03.14","5623",9.63079261779785
"X2021.03.15","5623",6.84019470214844
"X2021.03.16","5623",7.53029870986938
"X2021.03.17","5623",8.88142776489258
"X2021.03.18","5623",13.3484411239624
"X2021.03.19","5623",8.07634735107422
"X2021.03.20","5623",11.1430025100708
"X2021.03.21","5623",9.02997779846191
"X2021.03.22","5623",8.23196601867676
"X2021.03.23","5623",26.087574005127
"X2021.03.24","5623",27.5684394836426
"X2021.03.25","5623",22.1402053833008
"X2021.03.26","5623",15.5040817260742
"X2021.03.27","5623",6.41073560714722
"X2021.03.28","5623",7.91374540328979
"X2021.03.29","5623",10.2261877059937
"X2021.03.30","5623",14.8486814498901
"X2021.03.31","5623",20.6355934143066
"X2021.04.01","5623",25.3919925689697
"X2021.04.02","5623",5.35572719573975
"X2021.04.03","5623",3.80382108688354
"X2021.04.04","5623",7.60730171203613
"X2021.04.05","5623",8.5195140838623
"X2021.04.06","5623",4.26265335083008
"X2021.04.07","5623",5.67042207717896
"X2021.04.08","5623",14.9657735824585
"X2021.04.09","5623",16.0308818817139
"X2021.04.10","5623",17.786657333374
"X2021.04.11","5623",3.69438767433167
"X2021.04.12","5623",8.67979907989502
"X2021.04.13","5623",10.2229890823364
"X2021.04.14","5623",13.8813428878784
"X2021.04.15","5623",7.99411821365356
"X2021.04.16","5623",7.91270971298218
"X2021.04.17","5623",8.02116966247559
"X2021.04.18","5623",13.3140773773193
"X2021.04.19","5623",22.2800674438477
"X2021.04.20","5623",39.3422088623047
"X2021.04.21","5623",14.6534252166748
"X2021.04.22","5623",3.28865933418274
"X2021.04.23","5623",4.82709312438965
"X2021.04.24","5623",3.50572228431702
"X2021.04.25","5623",2.76404142379761
"X2021.04.26","5623",7.34238243103027
"X2021.04.27","5623",11.0516672134399
"X2021.04.28","5623",17.6895999908447
"X2021.04.29","5623",14.0298528671265
"X2021.04.30","5623",15.5153179168701
"X2021.05.01","5623",12.8183879852295
"X2021.05.02","5623",8.36465835571289
"X2021.05.03","5623",14.431282043457
"X2021.05.04","5623",3.6825430393219
"X2021.05.05","5623",6.40207672119141
"X2021.05.06","5623",10.8732891082764
"X2021.05.07","5623",10.6484279632568
"X2021.05.08","5623",9.99881458282471
"X2021.05.09","5623",2.7182092666626
"X2021.05.10","5623",2.8878858089447
"X2021.05.11","5623",8.74126625061035
"X2021.05.12","5623",13.1880865097046
"X2021.05.13","5623",15.4813413619995
"X2021.05.14","5623",17.5733871459961
"X2021.05.15","5623",14.3802804946899
"X2021.05.16","5623",5.14859294891357
"X2021.05.17","5623",6.35151052474976
"X2021.05.18","5623",10.4776544570923
"X2021.05.19","5623",9.40902900695801
"X2021.05.20","5623",17.2124919891357
"X2021.05.21","5623",4.44605112075806
"X2021.05.22","5623",5.80174684524536
"X2021.05.23","5623",6.84047365188599
"X2021.05.24","5623",3.60061764717102
"X2021.05.25","5623",7.11879730224609
"X2021.05.26","5623",6.52859020233154
"X2021.05.27","5623",6.79109621047974
"X2021.05.28","5623",7.32569789886475
"X2021.05.29","5623",9.3474292755127
"X2021.05.30","5623",7.10872077941895
"X2021.05.31","5623",10.3887481689453
"X2021.06.01","5623",6.92316055297852
"X2021.06.02","5623",9.77295589447021
"X2021.06.03","5623",7.31439065933228
"X2021.06.04","5623",17.2603244781494
"X2021.06.05","5623",12.2814617156982
"X2021.06.06","5623",6.3016414642334
"X2021.06.07","5623",5.26745271682739
"X2021.06.08","5623",4.74418210983276
"X2021.06.09","5623",9.30081272125244
"X2021.06.10","5623",7.36448526382446
"X2021.06.11","5623",4.19200563430786
"X2021.06.12","5623",2.7181077003479
"X2021.06.13","5623",2.6710319519043
"X2021.06.14","5623",6.05961656570435
"X2021.06.15","5623",5.05086374282837
"X2021.06.16","5623",5.01807928085327
"X2021.06.17","5623",5.79393625259399
"X2021.06.18","5623",8.48629856109619
"X2021.06.19","5623",3.10561585426331
"X2021.06.20","5623",3.6709623336792
"X2021.06.21","5623",2.06694316864014
"X2021.06.22","5623",2.19004344940186
"X2021.06.23","5623",4.5552282333374
"X2021.06.24","5623",6.97282600402832
"X2021.06.25","5623",9.10508155822754
"X2021.06.26","5623",7.88493585586548
"X2021.06.27","5623",8.18644523620605
"X2021.06.28","5623",16.1028461456299
"X2021.06.29","5623",12.4506492614746
"X2021.06.30","5623",3.5425488948822
"X2021.07.01","5623",4.26591539382935
"X2021.07.02","5623",8.69800472259521
"X2021.07.03","5623",11.7539281845093
"X2021.07.04","5623",10.801212310791
"X2021.07.05","5623",3.44357323646545
"X2021.07.06","5623",2.57131576538086
"X2021.07.07","5623",2.83599066734314
"X2021.07.08","5623",7.45019769668579
"X2021.07.09","5623",7.8994927406311
"X2021.07.10","5623",12.0257778167725
"X2021.07.11","5623",9.82749176025391
"X2021.07.12","5623",7.27325582504272
"X2021.07.13","5623",15.1438121795654
"X2021.07.14","5623",7.25143814086914
"X2021.07.15","5623",3.22519302368164
"X2021.07.16","5623",2.93049168586731
"X2021.07.17","5623",2.66014432907104
"X2021.07.18","5623",4.5225043296814
"X2021.07.19","5623",2.34733080863953
"X2021.07.20","5623",2.22419404983521
"X2021.07.21","5623",7.17674493789673
"X2021.07.22","5623",5.33314895629883
"X2021.07.23","5623",2.63117051124573
"X2021.07.24","5623",6.8668065071106
"X2021.07.25","5623",7.17172765731812
"X2021.07.26","5623",4.63816404342651
"X2021.07.27","5623",7.28511238098145
"X2021.07.28","5623",4.43934631347656
"X2021.07.29","5623",3.34145212173462
"X2021.07.30","5623",2.96682715415955
"X2021.07.31","5623",3.62253761291504
"X2021.08.01","5623",7.46209573745728
"X2021.08.02","5623",4.13462257385254
"X2021.08.03","5623",11.3543882369995
"X2021.08.04","5623",22.3241958618164
"X2021.08.05","5623",14.2159490585327
"X2021.08.06","5623",3.1218683719635
"X2021.08.07","5623",3.19025564193726
"X2021.08.08","5623",3.3472216129303
"X2021.08.09","5623",2.9949471950531
"X2021.08.10","5623",3.5289888381958
"X2021.08.11","5623",9.26878261566162
"X2021.08.12","5623",7.15205478668213
"X2021.08.13","5623",4.51750564575195
"X2021.08.14","5623",4.11299991607666
"X2021.08.15","5623",4.29251146316528
"X2021.08.16","5623",3.81610727310181
"X2021.08.17","5623",7.42271518707275
"X2021.08.18","5623",6.84578847885132
"X2021.08.19","5623",8.66325283050537
"X2021.08.20","5623",6.60603332519531
"X2021.08.21","5623",6.75763940811157
"X2021.08.22","5623",8.45817852020264
"X2021.08.23","5623",7.50028562545776
"X2021.08.24","5623",3.10625648498535
"X2021.08.25","5623",3.76218676567078
"X2021.08.26","5623",2.89914774894714
"X2021.08.27","5623",2.68336844444275
"X2021.08.28","5623",3.80276417732239
"X2021.08.29","5623",4.52440547943115
"X2021.08.30","5623",7.50477647781372
"X2021.08.31","5623",5.83153104782104
"X2021.09.01","5623",4.24106502532959
"X2021.09.02","5623",8.69532871246338
"X2021.09.03","5623",15.4481725692749
"X2021.09.04","5623",11.0404167175293
"X2021.09.05","5623",13.6223335266113
"X2021.09.06","5623",16.028003692627
"X2021.09.07","5623",22.4185009002686
"X2021.09.08","5623",17.6186904907227
"X2021.09.09","5623",14.4072847366333
"X2021.09.10","5623",6.60632371902466
"X2021.09.11","5623",11.2469463348389
"X2021.09.12","5623",8.46528816223145
"X2021.09.13","5623",11.3064231872559
"X2021.09.14","5623",10.9374055862427
"X2021.09.15","5623",7.71726655960083
"X2021.09.16","5623",8.86255550384521
"X2021.09.17","5623",21.712043762207
"X2021.09.18","5623",24.681303024292
"X2021.09.19","5623",11.9767580032349
"X2021.09.20","5623",11.3503494262695
"X2021.09.21","5623",9.76163196563721
"X2021.09.22","5623",16.8946971893311
"X2021.09.23","5623",18.5392017364502
"X2021.09.24","5623",10.0218524932861
"X2021.09.25","5623",8.59407997131348
"X2021.09.26","5623",13.363226890564
"X2021.09.27","5623",7.72115612030029
"X2021.09.28","5623",6.27402782440186
"X2021.09.29","5623",6.03386068344116
"X2021.09.30","5623",7.4813175201416
"X2021.10.01","5623",3.98408102989197
"X2021.10.02","5623",6.89039516448975
"X2021.10.03","5623",3.27636051177979
"X2021.10.04","5623",3.49978375434875
"X2021.10.05","5623",3.96233487129211
"X2021.10.06","5623",5.58642530441284
"X2021.10.07","5623",14.9690504074097
"X2021.10.08","5623",21.4956436157227
"X2021.10.09","5623",22.0897483825684
"X2021.10.10","5623",29.6277179718018
"X2021.10.11","5623",5.03870105743408
"X2021.10.12","5623",6.26614046096802
"X2021.10.13","5623",6.66784906387329
"X2021.10.14","5623",16.1364555358887
"X2021.10.15","5623",10.510329246521
"X2021.10.16","5623",13.2903242111206
"X2021.10.17","5623",20.9530334472656
"X2021.10.18","5623",19.6470947265625
"X2021.10.19","5623",8.51298046112061
"X2021.10.20","5623",4.96158075332642
"X2021.10.21","5623",3.98396515846252
"X2021.10.22","5623",8.55285263061523
"X2021.10.23","5623",15.5757341384888
"X2021.10.24","5623",15.3073759078979
"X2021.10.25","5623",15.7623090744019
"X2021.10.26","5623",13.5946264266968
"X2021.10.27","5623",9.2620267868042
"X2021.10.28","5623",12.0812215805054
"X2021.10.29","5623",6.85790300369263
"X2021.10.30","5623",7.15336894989014
"X2021.10.31","5623",8.3537769317627
"X2021.11.01","5623",6.70322179794312
"X2021.11.02","5623",13.0950613021851
"X2021.11.03","5623",17.985179901123
"X2021.11.04","5623",18.0868530273438
"X2021.11.05","5623",11.0065050125122
"X2021.11.06","5623",17.1257171630859
"X2021.11.07","5623",5.35556888580322
"X2021.11.08","5623",11.3127450942993
"X2021.11.09","5623",21.9037303924561
"X2021.11.10","5623",28.6378726959229
"X2021.11.11","5623",48.0880699157715
"X2021.11.12","5623",40.7516975402832
"X2021.11.13","5623",16.7259349822998
"X2021.11.14","5623",30.5632572174072
"X2021.11.15","5623",43.1152153015137
"X2021.11.16","5623",50.32763671875
"X2021.11.17","5623",25.6616859436035
"X2021.11.18","5623",15.069375038147
"X2021.11.19","5623",16.215051651001
"X2021.11.20","5623",18.9765644073486
"X2021.11.21","5623",14.1512355804443
"X2021.11.22","5623",6.47842168807983
"X2021.11.23","5623",18.4491748809814
"X2021.11.24","5623",35.3611068725586
"X2021.11.25","5623",25.8050975799561
"X2021.11.26","5623",10.5361700057983
"X2021.11.27","5623",18.2100391387939
"X2021.11.28","5623",15.0120658874512
"X2021.11.29","5623",10.9671401977539
"X2021.11.30","5623",8.11435222625732
"X2021.12.01","5623",4.97824287414551
"X2021.12.02","5623",7.67423677444458
"X2021.12.03","5623",13.9009160995483
"X2021.12.04","5623",7.76705932617188
"X2021.12.05","5623",11.1957702636719
"X2021.12.06","5623",21.8369293212891
"X2021.12.07","5623",10.919171333313
"X2021.12.08","5623",7.40283393859863
"X2021.12.09","5623",15.4778118133545
"X2021.12.10","5623",12.6837558746338
"X2021.12.11","5623",15.5345678329468
"X2021.12.12","5623",15.5172100067139
"X2021.12.13","5623",17.7863292694092
"X2021.12.14","5623",22.0246315002441
"X2021.12.15","5623",25.2210483551025
"X2021.12.16","5623",22.0299053192139
"X2021.12.17","5623",25.1515064239502
"X2021.12.18","5623",18.694766998291
"X2021.12.19","5623",18.3690280914307
"X2021.12.20","5623",9.27802181243896
"X2021.12.21","5623",43.7101936340332
"X2021.12.22","5623",21.3860836029053
"X2021.12.23","5623",29.2519054412842
"X2021.12.24","5623",24.3665065765381
"X2021.12.25","5623",10.3944873809814
"X2021.12.26","5623",26.8600902557373
"X2021.12.27","5623",15.3448209762573
"X2021.12.28","5623",6.10605239868164
"X2021.12.29","5623",10.2368984222412
"X2021.12.30","5623",6.5240364074707
"X2021.12.31","5623",8.29037380218506
"X2021.01.01","5624",26.5333786010742
"X2021.01.02","5624",35.8644104003906
"X2021.01.03","5624",25.5933208465576
"X2021.01.04","5624",9.38272666931152
"X2021.01.05","5624",15.3963804244995
"X2021.01.06","5624",24.1676273345947
"X2021.01.07","5624",17.938720703125
"X2021.01.08","5624",11.8240194320679
"X2021.01.09","5624",32.5767135620117
"X2021.01.10","5624",41.2804985046387
"X2021.01.11","5624",22.382266998291
"X2021.01.12","5624",5.44766664505005
"X2021.01.13","5624",15.7191772460938
"X2021.01.14","5624",12.9096899032593
"X2021.01.15","5624",20.8321952819824
"X2021.01.16","5624",34.6861915588379
"X2021.01.17","5624",17.0679397583008
"X2021.01.18","5624",16.5658054351807
"X2021.01.19","5624",8.52529239654541
"X2021.01.20","5624",5.49072360992432
"X2021.01.21","5624",3.46850037574768
"X2021.01.22","5624",12.8527135848999
"X2021.01.23","5624",17.2980213165283
"X2021.01.24","5624",13.4858484268188
"X2021.01.25","5624",25.0304527282715
"X2021.01.26","5624",15.8078346252441
"X2021.01.27","5624",26.114896774292
"X2021.01.28","5624",19.6171970367432
"X2021.01.29","5624",5.91650342941284
"X2021.01.30","5624",12.9685230255127
"X2021.01.31","5624",21.4591407775879
"X2021.02.01","5624",39.9881057739258
"X2021.02.02","5624",31.7595615386963
"X2021.02.03","5624",7.68102550506592
"X2021.02.04","5624",10.204137802124
"X2021.02.05","5624",19.715913772583
"X2021.02.06","5624",30.7779006958008
"X2021.02.07","5624",9.64249229431152
"X2021.02.08","5624",9.55412197113037
"X2021.02.09","5624",15.5288200378418
"X2021.02.10","5624",26.6027793884277
"X2021.02.11","5624",26.3019599914551
"X2021.02.12","5624",26.7270069122314
"X2021.02.13","5624",17.8089962005615
"X2021.02.14","5624",10.6120729446411
"X2021.02.15","5624",24.4607276916504
"X2021.02.16","5624",15.8121166229248
"X2021.02.17","5624",10.0362186431885
"X2021.02.18","5624",8.21919536590576
"X2021.02.19","5624",9.38718414306641
"X2021.02.20","5624",8.46538257598877
"X2021.02.21","5624",6.09614706039429
"X2021.02.22","5624",11.174768447876
"X2021.02.23","5624",6.84460163116455
"X2021.02.24","5624",6.77709722518921
"X2021.02.25","5624",14.1263904571533
"X2021.02.26","5624",10.7213668823242
"X2021.02.27","5624",18.6433448791504
"X2021.02.28","5624",15.4347543716431
"X2021.03.01","5624",35.5951118469238
"X2021.03.02","5624",31.7543773651123
"X2021.03.03","5624",57.1365737915039
"X2021.03.04","5624",25.9130554199219
"X2021.03.05","5624",8.00595664978027
"X2021.03.06","5624",9.38678359985352
"X2021.03.07","5624",13.7829685211182
"X2021.03.08","5624",26.7466526031494
"X2021.03.09","5624",25.0168972015381
"X2021.03.10","5624",31.3195343017578
"X2021.03.11","5624",6.48143672943115
"X2021.03.12","5624",6.24435949325562
"X2021.03.13","5624",5.02757215499878
"X2021.03.14","5624",9.63079261779785
"X2021.03.15","5624",6.84019470214844
"X2021.03.16","5624",7.53029870986938
"X2021.03.17","5624",8.88142776489258
"X2021.03.18","5624",13.3484411239624
"X2021.03.19","5624",8.07634735107422
"X2021.03.20","5624",11.1430025100708
"X2021.03.21","5624",9.02997779846191
"X2021.03.22","5624",8.23196601867676
"X2021.03.23","5624",26.087574005127
"X2021.03.24","5624",27.5684394836426
"X2021.03.25","5624",22.1402053833008
"X2021.03.26","5624",15.5040817260742
"X2021.03.27","5624",6.41073560714722
"X2021.03.28","5624",7.91374540328979
"X2021.03.29","5624",10.2261877059937
"X2021.03.30","5624",14.8486814498901
"X2021.03.31","5624",20.6355934143066
"X2021.04.01","5624",25.3919925689697
"X2021.04.02","5624",5.35572719573975
"X2021.04.03","5624",3.80382108688354
"X2021.04.04","5624",7.60730171203613
"X2021.04.05","5624",8.5195140838623
"X2021.04.06","5624",4.26265335083008
"X2021.04.07","5624",5.67042207717896
"X2021.04.08","5624",14.9657735824585
"X2021.04.09","5624",16.0308818817139
"X2021.04.10","5624",17.786657333374
"X2021.04.11","5624",3.69438767433167
"X2021.04.12","5624",8.67979907989502
"X2021.04.13","5624",10.2229890823364
"X2021.04.14","5624",13.8813428878784
"X2021.04.15","5624",7.99411821365356
"X2021.04.16","5624",7.91270971298218
"X2021.04.17","5624",8.02116966247559
"X2021.04.18","5624",13.3140773773193
"X2021.04.19","5624",22.2800674438477
"X2021.04.20","5624",39.3422088623047
"X2021.04.21","5624",14.6534252166748
"X2021.04.22","5624",3.28865933418274
"X2021.04.23","5624",4.82709312438965
"X2021.04.24","5624",3.50572228431702
"X2021.04.25","5624",2.76404142379761
"X2021.04.26","5624",7.34238243103027
"X2021.04.27","5624",11.0516672134399
"X2021.04.28","5624",17.6895999908447
"X2021.04.29","5624",14.0298528671265
"X2021.04.30","5624",15.5153179168701
"X2021.05.01","5624",12.8183879852295
"X2021.05.02","5624",8.36465835571289
"X2021.05.03","5624",14.431282043457
"X2021.05.04","5624",3.6825430393219
"X2021.05.05","5624",6.40207672119141
"X2021.05.06","5624",10.8732891082764
"X2021.05.07","5624",10.6484279632568
"X2021.05.08","5624",9.99881458282471
"X2021.05.09","5624",2.7182092666626
"X2021.05.10","5624",2.8878858089447
"X2021.05.11","5624",8.74126625061035
"X2021.05.12","5624",13.1880865097046
"X2021.05.13","5624",15.4813413619995
"X2021.05.14","5624",17.5733871459961
"X2021.05.15","5624",14.3802804946899
"X2021.05.16","5624",5.14859294891357
"X2021.05.17","5624",6.35151052474976
"X2021.05.18","5624",10.4776544570923
"X2021.05.19","5624",9.40902900695801
"X2021.05.20","5624",17.2124919891357
"X2021.05.21","5624",4.44605112075806
"X2021.05.22","5624",5.80174684524536
"X2021.05.23","5624",6.84047365188599
"X2021.05.24","5624",3.60061764717102
"X2021.05.25","5624",7.11879730224609
"X2021.05.26","5624",6.52859020233154
"X2021.05.27","5624",6.79109621047974
"X2021.05.28","5624",7.32569789886475
"X2021.05.29","5624",9.3474292755127
"X2021.05.30","5624",7.10872077941895
"X2021.05.31","5624",10.3887481689453
"X2021.06.01","5624",6.92316055297852
"X2021.06.02","5624",9.77295589447021
"X2021.06.03","5624",7.31439065933228
"X2021.06.04","5624",17.2603244781494
"X2021.06.05","5624",12.2814617156982
"X2021.06.06","5624",6.3016414642334
"X2021.06.07","5624",5.26745271682739
"X2021.06.08","5624",4.74418210983276
"X2021.06.09","5624",9.30081272125244
"X2021.06.10","5624",7.36448526382446
"X2021.06.11","5624",4.19200563430786
"X2021.06.12","5624",2.7181077003479
"X2021.06.13","5624",2.6710319519043
"X2021.06.14","5624",6.05961656570435
"X2021.06.15","5624",5.05086374282837
"X2021.06.16","5624",5.01807928085327
"X2021.06.17","5624",5.79393625259399
"X2021.06.18","5624",8.48629856109619
"X2021.06.19","5624",3.10561585426331
"X2021.06.20","5624",3.6709623336792
"X2021.06.21","5624",2.06694316864014
"X2021.06.22","5624",2.19004344940186
"X2021.06.23","5624",4.5552282333374
"X2021.06.24","5624",6.97282600402832
"X2021.06.25","5624",9.10508155822754
"X2021.06.26","5624",7.88493585586548
"X2021.06.27","5624",8.18644523620605
"X2021.06.28","5624",16.1028461456299
"X2021.06.29","5624",12.4506492614746
"X2021.06.30","5624",3.5425488948822
"X2021.07.01","5624",4.26591539382935
"X2021.07.02","5624",8.69800472259521
"X2021.07.03","5624",11.7539281845093
"X2021.07.04","5624",10.801212310791
"X2021.07.05","5624",3.44357323646545
"X2021.07.06","5624",2.57131576538086
"X2021.07.07","5624",2.83599066734314
"X2021.07.08","5624",7.45019769668579
"X2021.07.09","5624",7.8994927406311
"X2021.07.10","5624",12.0257778167725
"X2021.07.11","5624",9.82749176025391
"X2021.07.12","5624",7.27325582504272
"X2021.07.13","5624",15.1438121795654
"X2021.07.14","5624",7.25143814086914
"X2021.07.15","5624",3.22519302368164
"X2021.07.16","5624",2.93049168586731
"X2021.07.17","5624",2.66014432907104
"X2021.07.18","5624",4.5225043296814
"X2021.07.19","5624",2.34733080863953
"X2021.07.20","5624",2.22419404983521
"X2021.07.21","5624",7.17674493789673
"X2021.07.22","5624",5.33314895629883
"X2021.07.23","5624",2.63117051124573
"X2021.07.24","5624",6.8668065071106
"X2021.07.25","5624",7.17172765731812
"X2021.07.26","5624",4.63816404342651
"X2021.07.27","5624",7.28511238098145
"X2021.07.28","5624",4.43934631347656
"X2021.07.29","5624",3.34145212173462
"X2021.07.30","5624",2.96682715415955
"X2021.07.31","5624",3.62253761291504
"X2021.08.01","5624",7.46209573745728
"X2021.08.02","5624",4.13462257385254
"X2021.08.03","5624",11.3543882369995
"X2021.08.04","5624",22.3241958618164
"X2021.08.05","5624",14.2159490585327
"X2021.08.06","5624",3.1218683719635
"X2021.08.07","5624",3.19025564193726
"X2021.08.08","5624",3.3472216129303
"X2021.08.09","5624",2.9949471950531
"X2021.08.10","5624",3.5289888381958
"X2021.08.11","5624",9.26878261566162
"X2021.08.12","5624",7.15205478668213
"X2021.08.13","5624",4.51750564575195
"X2021.08.14","5624",4.11299991607666
"X2021.08.15","5624",4.29251146316528
"X2021.08.16","5624",3.81610727310181
"X2021.08.17","5624",7.42271518707275
"X2021.08.18","5624",6.84578847885132
"X2021.08.19","5624",8.66325283050537
"X2021.08.20","5624",6.60603332519531
"X2021.08.21","5624",6.75763940811157
"X2021.08.22","5624",8.45817852020264
"X2021.08.23","5624",7.50028562545776
"X2021.08.24","5624",3.10625648498535
"X2021.08.25","5624",3.76218676567078
"X2021.08.26","5624",2.89914774894714
"X2021.08.27","5624",2.68336844444275
"X2021.08.28","5624",3.80276417732239
"X2021.08.29","5624",4.52440547943115
"X2021.08.30","5624",7.50477647781372
"X2021.08.31","5624",5.83153104782104
"X2021.09.01","5624",4.24106502532959
"X2021.09.02","5624",8.69532871246338
"X2021.09.03","5624",15.4481725692749
"X2021.09.04","5624",11.0404167175293
"X2021.09.05","5624",13.6223335266113
"X2021.09.06","5624",16.028003692627
"X2021.09.07","5624",22.4185009002686
"X2021.09.08","5624",17.6186904907227
"X2021.09.09","5624",14.4072847366333
"X2021.09.10","5624",6.60632371902466
"X2021.09.11","5624",11.2469463348389
"X2021.09.12","5624",8.46528816223145
"X2021.09.13","5624",11.3064231872559
"X2021.09.14","5624",10.9374055862427
"X2021.09.15","5624",7.71726655960083
"X2021.09.16","5624",8.86255550384521
"X2021.09.17","5624",21.712043762207
"X2021.09.18","5624",24.681303024292
"X2021.09.19","5624",11.9767580032349
"X2021.09.20","5624",11.3503494262695
"X2021.09.21","5624",9.76163196563721
"X2021.09.22","5624",16.8946971893311
"X2021.09.23","5624",18.5392017364502
"X2021.09.24","5624",10.0218524932861
"X2021.09.25","5624",8.59407997131348
"X2021.09.26","5624",13.363226890564
"X2021.09.27","5624",7.72115612030029
"X2021.09.28","5624",6.27402782440186
"X2021.09.29","5624",6.03386068344116
"X2021.09.30","5624",7.4813175201416
"X2021.10.01","5624",3.98408102989197
"X2021.10.02","5624",6.89039516448975
"X2021.10.03","5624",3.27636051177979
"X2021.10.04","5624",3.49978375434875
"X2021.10.05","5624",3.96233487129211
"X2021.10.06","5624",5.58642530441284
"X2021.10.07","5624",14.9690504074097
"X2021.10.08","5624",21.4956436157227
"X2021.10.09","5624",22.0897483825684
"X2021.10.10","5624",29.6277179718018
"X2021.10.11","5624",5.03870105743408
"X2021.10.12","5624",6.26614046096802
"X2021.10.13","5624",6.66784906387329
"X2021.10.14","5624",16.1364555358887
"X2021.10.15","5624",10.510329246521
"X2021.10.16","5624",13.2903242111206
"X2021.10.17","5624",20.9530334472656
"X2021.10.18","5624",19.6470947265625
"X2021.10.19","5624",8.51298046112061
"X2021.10.20","5624",4.96158075332642
"X2021.10.21","5624",3.98396515846252
"X2021.10.22","5624",8.55285263061523
"X2021.10.23","5624",15.5757341384888
"X2021.10.24","5624",15.3073759078979
"X2021.10.25","5624",15.7623090744019
"X2021.10.26","5624",13.5946264266968
"X2021.10.27","5624",9.2620267868042
"X2021.10.28","5624",12.0812215805054
"X2021.10.29","5624",6.85790300369263
"X2021.10.30","5624",7.15336894989014
"X2021.10.31","5624",8.3537769317627
"X2021.11.01","5624",6.70322179794312
"X2021.11.02","5624",13.0950613021851
"X2021.11.03","5624",17.985179901123
"X2021.11.04","5624",18.0868530273438
"X2021.11.05","5624",11.0065050125122
"X2021.11.06","5624",17.1257171630859
"X2021.11.07","5624",5.35556888580322
"X2021.11.08","5624",11.3127450942993
"X2021.11.09","5624",21.9037303924561
"X2021.11.10","5624",28.6378726959229
"X2021.11.11","5624",48.0880699157715
"X2021.11.12","5624",40.7516975402832
"X2021.11.13","5624",16.7259349822998
"X2021.11.14","5624",30.5632572174072
"X2021.11.15","5624",43.1152153015137
"X2021.11.16","5624",50.32763671875
"X2021.11.17","5624",25.6616859436035
"X2021.11.18","5624",15.069375038147
"X2021.11.19","5624",16.215051651001
"X2021.11.20","5624",18.9765644073486
"X2021.11.21","5624",14.1512355804443
"X2021.11.22","5624",6.47842168807983
"X2021.11.23","5624",18.4491748809814
"X2021.11.24","5624",35.3611068725586
"X2021.11.25","5624",25.8050975799561
"X2021.11.26","5624",10.5361700057983
"X2021.11.27","5624",18.2100391387939
"X2021.11.28","5624",15.0120658874512
"X2021.11.29","5624",10.9671401977539
"X2021.11.30","5624",8.11435222625732
"X2021.12.01","5624",4.97824287414551
"X2021.12.02","5624",7.67423677444458
"X2021.12.03","5624",13.9009160995483
"X2021.12.04","5624",7.76705932617188
"X2021.12.05","5624",11.1957702636719
"X2021.12.06","5624",21.8369293212891
"X2021.12.07","5624",10.919171333313
